lyrics,is_drake
"[Intro]
Yeah
Somebody, um
Somebody hit me today and they were like
""Nah, just make sure, you know
You tell me what to do when I get there, you know?""
(June, you're a genius)
I said, ""I respect it, no problem""
I got all these blessings just to give it to others anyway
Know what I'm sayin'?
Yeah, my hand's always open, for real

[Verse]
Ayy
Thirty-three years, I gave that to the game
Thirty-three mil', I'll save that for the rain
Five hundred weeks, I'll fill the charts with my pain
Five hundred mil' and I'll fall back in the 6ix
Finally give you niggas the space you need to exist
Michael Jackson shit, but the palace is not for kids
Still women sayin' it's childish, the way we live
Brought a few Ws to the 6ix
Baby mama fluke, but I love her for who she is
Baby, Wayne and Tez responsible for this shit
Half the time, I question my consciousness in this shit
Other times, I question if compliments are legit
Full-time, I'm out here confident as a bitch
Tryna make good on the promises that I give
Tryna make sure my accomplices are legit
Register the business in my brother's name
Thirty-five hunnid in her pocket, that should cover things
Certified lover man, trappin' out the motherland
Always move right so my watch is on the other hand
She can try and play it down now, but she was a fan
People wanna know what's in my pockets, they don't understand
My assistant always findin' Percocet and rubber bands
Know my mom might not want to hear how I discover plans
Word to Sandra Graham, no one love you like your mother can
I watched Michael Rubin win a million off a couple hands
I decide what to see next like it's on demand
I decide what to be next like I'm switchin' plans
I'ma tell you what you feel next like the weatherman
I will split heads and break necks for my little man
6 God, prayin' hands like I'm a religious man
But I'm just a sicker man, wicked man
Look, we can argue back and forth, but who's the richer man?
Isn't that what matters in this world that we livin' in?
Bang those dividends, snakes stay slitherin'
How you plan to make it to the top by just fittin' in?
How you plan to take a nigga's spot by just givin' in?
How you gon' treat this shit like you gon' get to live again?
How you gettin' hype off one hit? Do that shit again
How you got a manager you mad at after you got the win?
Bet you got some niggas that'll love you 'til the bitter end
Bet you got somebody that's just smarter than your other friends
Give 'em a percentage, see what happens to your blessings then
You just need to stay close to your people that was there when others could've been
There when others should've been
Got a nigga starin' at the game like, ""Damn, coach, put him in""
But you never listen, so you niggas goin' wood again
Got us in the crib, talkin' 'bout what niggas coulda been, shoulda been
And I got your girl on the second floor, beggin' me to put it in
And it's not because all of the money that you wouldn't spend
And it's not because I set it up to try and get revenge
It's because you niggas insecure, you ain't made men
It's because even though you hate on me, we stay friends
It's because you niggas never learn when to say when
Yeah

[Outro]
For real
Facts, you know what I'm sayin'?
Hahaha, yeah",1
"[Chorus: Giveon]
Two-thirty, baby, won't you meet me by The Bean?
Too early, maybe later you can show me things
You know what it is whenever I visit
Windy city, she blowin' me kisses, no
Thirty degrees, way too cold, so hold me tight
Will I see you at the show tonight?
Will I see you at the show tonight?

[Verse 1: Drake]
Ayy, truck to the plane to the truck
Truck to the hotel lobby
Me, I go through underground garages
Presidential suite on deposit
Elevator up to the room
Shower up and then we hit the club
Touch down, gotta see what's up
Area code in my phone
What numbers do I still have?
Who do I know from the past?
Hit one, she say she got a man
Hit another one, it goes green
Must've changed phones on the team
'Member when you let me in between
That was 2017
All good, Chubbs will look around
Find one that seem my type
That my dawg and he know what I like
He done found me plenty in my life
Problem is, I meet a girl tonight
Then I go and treat her too nice
Galleria credit card swipes
I don't even know if she a wife

[Pre-Chorus: Drake]
But I do know one thing though
Women, they come they go
Saturday through Sunday, Monday
Monday through Sunday, yo
Maybe I'll love you one day
Maybe we'll someday grow
'Til then, I'll sit my drunk ass on that runway
On this one way

[Chorus: Giveon]
Two-thirty, baby, won't you meet me by The Bean?
Too early, maybe later you can show me things
You know what it is whenever I visit
Windy city, she blowin' me kisses, no
Thirty degrees, way too cold, so hold me tight
Will I see you at the show tonight?
Will I see you at the show tonight?

[Verse 2: Drake]
Jewelry in the safe on arrival
Pistol on J for survival
Lot of people gunnin' for the title
Lot of people tryna take us viral
I'm just tryin' to have a nice night though
Waiter brought the check for the meal
She said, ""Babe, I think there was a typo""
Nah, girl, I got it, that's light though
I could show you bigger things than that
It's gon' be a minute 'til I'm back
Let me give you images that last
AMEX had a limit in the past
I had plenty women in the past
I done plenty sinnin' in the past
You don't need to know, but you can ask
Stickin' on your backstage pass
All access 'cause you bad
You could go wherever with that ass
Show to the shower to the truck
Truck to the club for the party
You go in first with your girls
'Cause I don't know who's out there watchin'

[Pre-Chorus: Drake]
But I do know one thing though
Women, they come they go
Saturday through Sunday, Monday
Monday, Sunday, yo
Maybe I'll love you one day
Maybe we'll someday grow
'Til then, I'll sit my drunk ass on that runway
On this one way

[Chorus: Giveon]
Two-thirty, baby, won't you meet me by The Bean?
Too early, maybe later you can show me things
You know what it is whenever I visit
Windy city, she blowin' me kisses, no
Thirty degrees, way too cold, so hold me tight
Will I see you at the show tonight?
Will I see you at the show tonight?",1
"[Chorus: Drake]
First time in a long time
Hurtin' deeply inside
First time in a long time
Hurtin' deeply

[Verse 1: Drake, Chris Brown, Drake & Chris Brown]
Trust
Trust who?
Watchin' my back even when I'm in the booth
Oh, trust who?
Doin' my thing, but I'm down to come clean, not like you
I wanna make you feel the weight's off your shoulders too
I'll take it
Just tell me it can't be that crazy
And even if it is that crazy, baby
I'll take it
I want you, I know you're not an angel
Not you
Oh, just save it
Don't waste your time
'Cause I'm wavy and I'm sayin' things
That I don't mean, but I do mean
And I don't want you to miss me
'Cause there's no way that you're sorry
And you're crying and you're sayin' things
That I do believe, but I don't even
Want you to get in my mind
I'm supposed to be in your mind (Oh woah)
For the first time in a long time
For the first time in a long
For the first time in the longest time

[Chorus: Drake with Chris Brown]
First time in a long time
Hurtin' deeply inside
First time in a long time
Hurtin' deeply

[Bridge: Drake, Chris Brown, Chris Brown & Drake]
Yeah (Now, oh, baby)
Ayy
Hurtin' deeply inside
Trust
Trust
Trust
Trust who?

[Verse 2: Drake with Chris Brown]
Trust me and I can set you free
Left your man, came straight to me
You the real MVP, my love
Ride dirty like Pimp C
You a real ten-speed freak, shawty
You was everything a nigga need
You was everything to me, my love
Why you keep that little shit from me?
Left me down on bended knee
When I scooped you in the Maybach
The only time a nigga ever made you take a backseat
Why you do that little shit to me, shawty?
When you know that we was meant to be
Why'd you keep those things from me, my love? (Love)
I've given you enough time
Sponsored by Aberlour
Introducing Aberlour All Access
SEE MORE

[Chorus: Drake with Chris Brown]
Hurtin' deeply inside
Trust
Trust
Hurtin' deeply, deeply

[Outro: Drake]
Thought I knew the real, then they flipped
How many times did I ask about this, on God?
Why you let me find out like this, on God?
Houston, we got a problem, my dawg
All my niggas love you, got us all involved
Ain't no goin' back to how we started off
No, no, no, no",1
"[Pre-Chorus]
Black leather glove, no sequins
Buckles on the jacket, it's Alyx shit
Nike crossbody, got a piece in it
Got a dance, but it's really on some street shit
I'ma show you how to get it

[Chorus]
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin' either way, we 'bout to slide, ayy
Can't let this one slide, ayy

[Post-Chorus]
Don't you wanna dance with me? No?
I could dance like Michael Jackson
I could give you thug passion
It's a Thriller in the trap where we from
Baby, don't you wanna dance with me? No?
I could dance like Michael Jackson
I could give you satisfaction
And you know we out here every day with it
I'ma show you how to get it

[Chorus]
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin', either way, we 'bout to slide, ayy
Can't let this one slide, ayy (Who's bad?)

[Verse 1]
Two thousand shorties wanna tie the knot, ayy, yeah
Two hundred shooters on my brother's block, woah, yeah
Petal off a rose like I love her not, maybe not
I don't know what's wrong with me, I can't stop, woah, yeah
Won't stop, woah, yeah, never stop
Got so many opps, I be mistakin' opps for other opps
Got so many people that I love out of troubled spots
Other than the family I got, it's either you or me
That's just how I think, it's either you or me
This life got too deep for you, baby
Two or three of us about to creep where they stayin'

[Pre-Chorus]
Black leather glove, no sequins
Buckles on the jacket, it's Alyx shit
Nike crossbody, got a piece in it
Got a dance, but it's really on some street shit
I'ma show you how to get it

[Chorus]
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin' either way, we 'bout to slide, ayy
Can't let this one slide, ayy (Who's bad?)

[Verse 2]
Toosie slide, then I hit it double-time
Then I hit a spin 'cause we spun their block a couple times
If it's not the right time, there'll always be another time
I'm not even trippin', we'll just see 'em in the summertime, woah, yeah
Can't describe the pressure I be puttin' on myself, yeah
Really, I just can't afford to lose nobody else, yeah
If they movin' shaky, we'll just do this shit ourselves, woah
If I'm movin' shaky, Chubbs'll do this shit himself, yeah
Solo niggas, only YOLO, for real
Heard a lot about you but we don't know for real
Next time, guarantee the truth'll get revealed

[Pre-Chorus]
Black leather gloves, no sequins, yeah
Buckles on the jacket, it's Alyx shit
Nike crossbody, got a piece in it
Got a dance, but it's really on some street shit
I'ma show you how

[Chorus]
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin' either way we 'bout to slide, ayy
Can't let this one slide, ayy

[Post-Chorus]
Don't you wanna dance with me? No?
I could dance like Michael Jackson (Jackson)
I could give you thug passion (Passion)
It's a Thriller in the trap where we from (Where we from)
Baby, don't you wanna dance with me? No?
I could dance like Michael Jackson (Jackson)
I could give you satisfaction ('Faction)
And you know we out here every day with it
I'ma show you how to get it

[Chorus]
It go right foot up, left foot, slide
Left foot up, right foot, slide
Basically, I'm sayin' either way we 'bout to slide
(Who's bad?)",1
"[Intro: Drake]
D. Hill (D. Hill)
Ayy

[Chorus: Drake]
I should've put you somewhere where no one could find you
Mansion out in the sticks with nothin' around you
Katy, Texas, Dallas, Texas, you know, a different environment (Ayy)
'Cause you got desires, I know, I know, I know
'Cause you got desires, I know, I know, I know
'Cause you got desires

[Verse 1: Future]
You got that fire and I'm not a liar
You had me down on my knees every day, had to talk with Messiah
I'm in that 8 and that 1 and that 2, this a different Ferrari, yeah
I tried to pay all your loans off and cop you a driver, yeah
I had you stayin' too close to the city, you actin' too vulnerable livin' this life
I should've moved you away from Houston before I copped you all this ice
You wanna be my number one, you're not actin' like the main thing
I let you play my number two, you barely made the second string

[Chorus: Drake]
I should've put you somewhere where no one could find you (Ayy)
Mansion out in the sticks with nothin' around you
Katy, Texas, Dallas, Texas, you know, a different environment (Ayy)
'Cause you got desires, I know, I know, I know
'Cause you got desires, I know, I know, I know
'Cause you got desires

[Verse 2: Drake]
Ayy
Self-control has never been your thing
Don't think it'll help if there's a ring with a rock in it
Where I'm from, they serve the soda clean (Clean, clean)
You come from a city where there's lean with the rocks in it
How the fuck you keep so many secrets?
How you goin' vegan, but still beefin' with me again?
How the fuck you've seen so many beaches?
Tickets to them places don't come cheap, and
I see you back in Turks
Remember who took you there first and don't you forget it
Got you a whip, but then you got back on your shit
I had to tell Eric go get it
I'm always movin' too fast, the feeling don't last
I feel like you take me for granted
Probably my fault for the way that I handle it

[Chorus: Drake]
I should've put you somewhere where no one could find you (Ayy)
Mansion out in the sticks with nothin' around you
Katy, Texas, Dallas, Texas, you know, a different environment (Ayy)
'Cause you got desires, I know, I know, I know (Ayy)
'Cause you got desires, I know, I know, I know (Ayy)
'Cause you got desires

[Verse 3: Drake]
Ooh, shawty, you tried it
Voice gettin' filled with entitlement
Why would you tell me those lies? And
Why would you make it so bold to my face?
Why are your stories all over the place?
Whole lotta secrets friends don't keep safe
Where did your friends all go? (Woo)
I can't solve your problems
You say your problems never needed solvin'
I was too good to you, should've stayed solid
Nice guys always finish off where they started
Déjà vu, you wanted things and you got 'em
Déjà vu, I wanted smoke and I got it
Déjà vu, déjà
Déjà

[Outro: Mark Robinson & Drake]
Alright, so unfortunately, I'm still here (Hahaha)
But, you know, if you're here, it's still up
In the building
And you just wanna hear some chune, some music
I think, you know, you found the right spot
I'm outside in an AMG
Right outside, TT
You know, shout out my brother Drake, for you know (Too turnt, baby girl, you know me)
Popping this off real quick",1
"[Chorus]
Yeah, I'm outside in an AMG
Right outside, TT
Too turnt, baby girl, you know me, yeah
Still with the dawgs that I grew beside
All the niggas 'round me ride or they die
Gotta watch the time 'cause it's flyin' right by
I'm outside in an AMG, yeah
Right outside, TT
Too turnt, baby girl, you know me
Who am I? All the niggas 'round me ride or they die
Gotta watch the time 'cause it's flyin' right by
Too turnt, baby girl, you know me

[Verse 1]
I just caught a shawty off a finsta
Just threw on a hoodie, it's a Crenshaw
Way that I been livin' unconventional
I'm just tryna make it to the end, ya know
Certain things just started gettin' tenser
Think we need to have us an adventure
I could be your man but maybe down the road
Right now I would rather see my heart turn to chrome
Rather see my heart turn crystal
I can't even front like I don't miss ya
Right now I'm just stuck inside the crib on my own
Soon as I free up, I'm 'bout to pop up on your phone like

[Chorus]
I'm outside in an AMG
Right outside, TT
Too turnt, baby girl, you know me, yeah
Who am I? All the niggas 'round me ride or they die
Gotta watch the time 'cause it's flyin' right by
Too turnt, baby girl, you know me
Yeah

[Verse 2]
Heart's still on javelin, baby
Too turnt, baby girl, you know me
I was pullin' off 'fore they knew me
Sometimes I wish there was two of me or three of me
When it was you and me
I felt like I love you too much to change you
You believe in angles more than angels
Feel like I've been going through too much to explain to you
But I'm still the same way I was when I came to you
Everything I have, what I had to exchange for you
Everything I've been through, I can't even complain to you
Wish it stayed the same for you, sorry
I'm sorry

[Outro]
And-and-and-and—
I'm outside in a—
I'm-I'm-I'm-I'm— (I'm-I'm-I'm-I'm—, I'm-I'm-I'm-I'm—)
I'm outside in a—
I'm-I'm-I'm-I'm— (I'm-I'm-I'm-I'm—, I'm-I'm-I'm-I'm—)
I'm outside in a—
And-and-and-and I'm outside in a—
I'm-I'm-I'm-I'm— (I'm-I'm-I'm-I'm—, I'm-I'm-I'm-I'm—)
I'm outside in a—
Woi-oi, woi-oi-woi-oi-woi-oi-woi-oi-woi-oi",1
"[Intro]
Yeah, ayy, ayy

[Chorus]
If I gotta land, I'ma stick it
Baby, let it go and you gon' miss it
Wrote this with a Cartier pen, do I sound different? Yeah, yeah
Overseas and back, I was round-trippin'
I've been, uh, I've been, what?

[Verse 1]
I've been pop, whippin', wrist is on another rhythm
I was not kiddin', don't know why they playin' with him
I was not finna let them get no top billin'
Man, they really tried to take this shit and run with it
And I bought my dawg a Rollie 'cause he rolled with it, yeah
And I bought that girl a shovel 'cause she gold-diggin', yeah
If he talkin' out his head, then it's off with it, yeah
Boardin' Air Drake, then we takin' off in it, yeah

[Chorus]
And if I gotta land, I'ma stick it, ayy, yeah
Baby, let it go and you gon' miss it
Wrote this with a Cartier pen, do I sound different?
Yeah, you always said I changed, I'm just now switchin'
Ayy, ayy, what?

[Verse 2]
Ayy, ayy, I done dosed off
I done got a different number 'cause I'm closed off
Used to hit the bitch and now she wanna... huh
Now she wanna call me like she doesn't know that phone's off, uh, what?
I just met her friend and now her clothes off, yeah
Drop around whoever, bet it goes off, yeah
Patek doin' backflips, showin' off

[Chorus]
Yeah, and if I gotta land, I'ma stick it
Baby, let it go and you gon' miss it
Wrote this with a Cartier pen, do I sound different? Yeah, yeah
Overseas and back, I was round-trippin'
I've been, uh, I've been, what?

[Verse 3]
I've been pop, whippin,' wrist is on another rhythm
He been block-switchin', don't know how you ride with him
Gotta supermodel, wanna be a down missus
All my niggas, they be on them out-of-town missions
Wasn't hearin' me before, okay, but now listen
Pushin' five Cadillacs like a politician
I be in and out arenas like I'm Scottie Pippen
Yeah, pop, whippin', wrist is goin' thirty with it, ooh, yeah
Put the beat in front of me, I'm dirtyin' it, yeah, what?
Do this shit for real, you niggas dabble in it, yeah
Say you need a minute, I don't have a minute, yeah
And if I gotta land, I'ma—
Stick that motherfucker at the Clearport and park that",1
"[Intro: Young Thug]
(808 my crew)
(Ayy, Southside, where you get all that drip?)
Yeah, yeah
Yeah

[Chorus: Young Thug & Future]
FBG, YSL, know just what's brackin', yeah (Yeah, yeah)
Told my story, gotta clear it by your daddy, yeah (Yeah, yeah)
FBG, YSL, what's hannenin'? (What's hannenin'?)
Richard Mille, all this year, nigga, what's hannenin'? (What's hannenin'?)
Louis Vuitton bandana, bro, what hannenin'? (What's hannenin'?)
D4L, Stunna Man, say what's hannenin'? (What's hannenin'?)
Bowen Homes, you know, that shiesty shit (What's hannenin'?)
You go outside, you better back it

[Verse 1: Future & Young Thug]
Oh, my right wrist a Ferrari (Skrrt, skrrt)
Foreign breed, American, she call me papi (Yeah, yeah, yeah)
Vroom, vroom, Hellcat, give it to the goons (Vroom)
On that Earl Manigault, shootin' it out the spoon
Seen a prom queen smoke crack when I was lil'
Million dollars in cash like I sell drugs (Sell drugs)
Gave my bitch a hundred racks, vacuum sealed up (Vacuum seal, what?)
Vacuum sealed up

[Chorus: Young Thug & Drake]
FBG, YSL, know just what's brackin', yeah (Yeah, yeah)
Told my story, gotta clear it by your daddy, yeah (Yeah, yeah)
FBG, OVO, what's hannenin'? (What's hannenin'?)
Richard Mille, all year, what's hannenin'? (What's hannenin'?)
YSL bandana, man, what's hannenin'? (What's hannenin'?)
D4L, Stunna Man, man, what's hannenin'? (What's hannenin'?)
Bowen Homes, you know, that shiesty shit (What's hannenin'?)
You go outside, you better back it (Ayy)

[Verse 2: Drake]
Go to Palm Springs for a daytrip
Freeband, October's Own, it's the same shit
Shawty keep on knockin' back the shots, better pace this
Woah, woah, banknotes, presidential faces
Woah, woah, Bankhead, started seein' spaceships, woah
We just started fuckin', she impatient
Now she want a butt lift, now she want some LASIK
Just to see the bag clearer, that way she can chase it
Ayy, ayy
I remember grade six, I was up in Payless tryna get some Asics
Now I'm Nike'd down in a motherfuckin' snake pit
Now I'm type of nigga give it out and I don't take shit (808 my crew)

[Verse 3: Future & Young Thug]
I been in the cut for thirteen thousand months
(Ayy, Southside, where you get all that drip?)
All that brr, you gon' think we from Saudi Arabia
Money counter brr (Yeah), ayy
My trap comin' up the street, brr (Let's go)
I ran a check up on my feet, brr (Run it up)
Bentley talk, Bentley talk, brr (Bentley)
Go ask your mama, I'm a boss, brr (Boss)
I got oil, I'm your daddy, brr (Daddy)
I bought her a 'Rari (Swerve, skrrt), brr ('Rari, yeah)
I eat calamari (Brr, yeah, yeah, yeah)
I'ma let her park me

[Chorus: Young Thug & Future]
FBG, YSL, know just what's brackin', yeah (Yeah, yeah, yeah)
Told my story, gotta clear it by your daddy, yeah (Yeah)
FBG, YSL, what's hannenin'? (What's hannenin'?)
Richard Mille, all this year, nigga, what's hannenin'? (What's hannenin'?)
Louis Vuitton bandana, bro, what hannenin'? (What's hannenin'?)
D4L, Stunna Man, say what's hannenin'? (What's hannenin'?)
Bowen Homes, you know, that shiesty shit (What's hannenin'?)
You go outside, you better back it",1
"[Intro: Drake]
(Yo, Pi'erre, yo, Pi’erre)
Ayy

[Chorus: Drake & Playboi Carti]
Ayy
Niggas ain't gotta respect
Niggas just gotta accept
I put that top left
I love my crodie to death (Codeine)
Hype Williams, Lil' X
If you don’t say it direct
Could give a fuck, ayy, yeah, yeah

[Verse 1: Drake & Playboi Carti]
I put some ice on her hand
I let her take an advance
Shit wasn't goin' as planned
I put that shit in the van
She gotta move with her friend
Heard she went back to her man
Give a fuck, ayy
I just put a Wagen in the driveway, you know I did
When I shoot my shot it's the Kawhi way, it's goin' in
Me and lil' Sicko sittin' sideways, breakin’ tens
Used to be an antisocial nigga, now I’m makin' friends
I just got a mansion out in Turks and it’s a beachfront (Okay)
If she's bringin' four friends, I know I'll hit at least one (Okay, slatt, slatt, slatt, slatt)
Got ’em all tannin' by the pool and they greased up
Police in my city, man, I keep they pockets greased up (Okay)
Me and Capo tryna leave our mark and peace the East up
Ain't nobody makin' too much money off the beef stuff (Okay)
But I beef a rapper 'cause I'm never with the sweet stuff
Shawty came from Mexico, she know she got the sweet stuff (Yeah, yeah, yeah, you know)

[Chorus: Drake & Playboi Carti]
Ayy
Niggas ain't gotta respect
Niggas just gotta accept ('Cept)
I put that top left (Ayy)
I love my crodie to death (Codeine)
Hype Williams, Lil' X
If you don't say it direct (Yeah)
Could give a fuck, ayy, yeah, yeah

[Verse 2: Playboi Carti]
Racks all in my jeans and they Raf Simons (Racks in my jeans, okay)
Diamonds all in my teeth, I called up the dentist, yeah (Okay)
Got a Goyard bag, I threw them racks in it (My racks, yeah)
Every time I'm home, you know I whip the Bentley (Yeah, yeah, yeah)
I just threw these pills in my cup, yeah, yeah (Just threw these pills, uh)
Shawty just pulled up just to get fucked (Shawty just pulled up)
But I only want top, yeah, for sure (Only want top)
And I know I'm on top, but I want more (Okay)
Remember I used to sleep on the floor (With my, oh yeah)
Now every day I rock Christian Dior (Okay, Dior, yeah)
Now every day I gotta pour me a four (Lean, lean, lean, lean)
Now every day I gotta pour me a four (Lean, lean, lean, lean, okay)
I spent a hundred K last night in New York (Yeah, yeah)
I spent a hundred K the next day, I was bored (Okay, okay, yeah)
That Lam' truck got numbers on the board (Okay, get it)
Yeah, she keep textin' my phone, I'ma ignore (Yeah, yeah, yeah, yeah)
Yeah (Oh, yeah, yeah, yeah)

[Chorus: Drake & Playboi Carti]
Ayy (Yeah)
Niggas ain't gotta respect
Niggas just gotta accept
I put that top left
I love my crodie to death (Codeine)
Hype Williams, Lil' X
If you don't say it direct
Could give a fuck (Okay), ayy, yeah, yeah",1
"[Intro: Dennis Graham]
Hey, Instagram
This song I've been writing, oh, for a few months
I don't know, I, I started writing it about family
Just came up now, so
Anybody feel any way about it, I don't give a fuck
(Yeah, family)

[Verse 1: Drake]
Yeah
Yeah
Lost you to the game, I gotta hug that
I was here when you was asking where the love at
Dip your finger in the bag to get your buzz back
I was wishin' on a star when I was that
I've been fortunate enough to have it my way
I'm a fortune teller, listen to what I say
'Member when we used to park up in my driveway
I always told it how it was, I never shy away
This life is really something you get lost in
I know niggas that got famous and they bought friends
I had friends that only had half of they heart in
It's hard to accept now, and it was hard then
But I treated you like gold, I was all in
Spoiled rotten, they could smell you 'fore you walked in
Burnin' incense in your new apartment
But you got no sense when it come to
Lost you to the game, I gotta hold that
How you feelin' in your soul since you sold that?
I'll be better off without you, and we know that
You ain't lookin' at a nigga you could hold back
Like I'm tryna show the waves, this is no cap
You sold me up the river, but I rowed back
You put me on the road without a roadmap
I'm not tryna make no song, these are cold facts

[Interlude: Drake & Dennis Graham]
You got some liquor at the house?
Yeah
Go get a shot, let's do a shot together
I don't see it
Okay, hahaha

[Verse 2: Drake]
Ayy
Being here wasn't in the plans
I do it for the Grahams, not the 'Gram
I do it for the fam, but still fuckin' Uncle Sam
I tried to change for you, but that wasn't who I am
Even when being real is out of fashion
Niggas keep stealin' my style, now we out here matchin'
I did it by being myself with no dramatic acting
I couldn't sit around and wait, I had to have it happen
Lost you to the game, I gotta face that
Really think I lost you like a ways back
Always sayin' how a nigga never play fair
I took you up under my wing and you just stayed there
You was supposed to grow some wings, get your own pair
We started this from the bottom, now you alone there
Shit, you treat it like it's home there
Dependent on me, you was supposed to get your own share
I still love you to my last days
I never knew that shit would be this fast-paced
I never thought I'd see awards in a glass case
I could've ended up in your crib with a masked face
It could've went left on a couple bad days
When I visit my last place is the only time I'm in last place
See me these days, I never got on a sad face
See me these days, I
Lost you to the game, and I see why
It was always you and I without the T-Y
This is not one of them stories that got three sides
This is not one of them stories you could rewind
Like I'm tryna show the waves, this is no cap
You drove a nigga crazy, but I drove back
You wrote me off and then you never wrote back
I'm not tryna make no song, these are cold facts

[Outro: Drake & Dennis Graham]
Yes, sir
(Baby)
Hold on, hold on
(Let me tell you something about me)
(I really do know, I know who I wanna be)
Woo
Lord, I already passed on all that (Woo)
You go 'head on, haha",1
